"","D5444","D7394","D3913","D7378","D81","D95","D994","D8906","D6124","D3434","D1611","D5419","D1005","D3425","D2758","D1736","D9637","D1651","D6772","D907","D3197","D1114","D1359","D3827","D2088","D1595","D1688","D3918","D2906","D2373","D2851","D2508","D6088","D4907","D5680","D8095","D5887","D6295","D9646","D9719","D6383","D7709","D5122","D7779","D443","D348","D1466","D9164","D6993","D3981","D1949","D6511","D1327","D3829","D3114","D2005","D10122","D2179","D7452","D1382","D3731","D6516","D1636","D4216","D2394","D1778","D2006","D6042","D3657","D2654","D4275","D2846","D6497","D5925","D7469","D10074","D6376","D6724","D9951","D10119"
"Pandoraea_pulmonicola",0,0,0,0.00174108347624727,0,0,0,0,0,0,0,0.00310925937441701,0,0,0,0,0.00279142474318892,0,0.00488218109461139,0,0,0,0,0,0.0114942528735632,0,0.000668703984807045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672076885595712,0,0.000699613813175127,0,0,0,0,0.000712611078251822,0,0,0,0.00251949458938537,0,0,0,0.00146643692488177,0.00262955959657775,0,0.0015668905579175,0,0,0,0,0.00068326079381239,0,0,0,0.0440140845070423,0,0,0,0,0.008,0,0.00698397178475399,0,0
"Pandoraea_pnomenusa",0,0,0,0.00435270869061817,0,0.000201628486072512,0,0,0,0,0.0023476290902546,0,0,0.000150581999427788,0,0,0,0,0.00356267269066237,0,0.00595929799469623,0,0,0,0,0,0.00601833586326341,0,0.054525627044711,0,0,0,0.00654427110969613,0,0.000124552855249654,0.00511391239868061,0,0.00152121331974383,0,0,0,0,0,0.00470453819916998,0,0,0,0,0,0,0.00142522215650364,0,0.119402985074627,0,0,0,0,0,0,0.00836678053456556,0,0.00365607796847416,0,0,0.00334336342360415,0,0.00068326079381239,0,0.0112460638776428,0,0,0,0.00559229793408741,0,0,0.0133333333333333,0,0,0,0
"Lautropia_mirabilis",0.139297322395914,0.199456254112233,0.397117223121047,0.0026116252143709,4.83034170195003,2.88523642620229,0,0.00195947799506212,0.911733615221987,7.65554664857865,0.00782543030084867,5.67128909893663,0,0.00722793597253384,0,5.98180648718184,0.0502456453774006,0.00112990264758788,0.166258058897577,0.573016148636916,0,0.232558139534884,0.00648340248962656,0.718814911993003,0,1.36739969280336,0.000668703984807045,0.00310501148854251,0,0,0,0.10501995379122,0.0014149775372316,0.619755579541102,0.00099642284199723,0,2.63614290669442,0.0836667325859105,0,0.776132156080889,3.18083152446151,0,0.0029835605811976,0.00739284574155283,1.62765179224579,0.0766077125426764,0,0,2.31492092596837,2.22222222222222,0.0206657212693029,13.9919535091641,0,0.0166223404255319,0.0125974729469268,0.68557182923029,0.0909599776098517,0,0.0337280492722807,0.00717152617248477,0,0.00417837482111333,0,0.454693082169536,0.00334336342360415,0.884866767219708,0,0,0.00281151596941071,0,0,1.03800946420394,0.0016188230861832,1.75438596491228,0.378594085746444,0.088,0.696378830083565,0.0663477319551629,0,0
"Paraburkholderia_sprentiae",0,0,0,0.000870541738123634,0,0.000134418990715008,0,0.00587843398518635,0,0,0,0,0,0,0,0,0.00558284948637785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424493261169479,0,0.000249105710499308,0,0,0,0,0,0,0,0,0,0,0,0.347826086956522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261148426319583,0,0.032478077297824,0,0,0.00136652158762478,0,0,0,0,0,0.00647529234473279,0,0,0,0,0,0,0
"Paraburkholderia_phenoliruptrix",0,0,0,0.000870541738123634,0,0.000134418990715008,0,0,0,0,0.0035214436353819,0,0,0.000602327997711154,0,0,0,0,0.000791705042369415,0,0,0,0.00648340248962656,0,0,0,0.000668703984807045,0,0,0,0,0,0.00512929357246454,0.00348177291877024,0.000249105710499308,0.00127847809967015,0,0,0,0,0,0,0,0.000336038442797856,0,0.00104942071976269,0,0,0,0,0.00285044431300729,0,0,0,0.00125974729469268,0,0,0,0.00219965538732265,0.000717152617248477,0,0.00182803898423708,0,0,0.00334336342360415,0,0,0,0,0,0,0,0.00676962381494792,0,0,0,0,0.00698397178475399,0,0
"Paraburkholderia_hospita",0,0,0,0,0,0.000504071215181281,0,0,0,0,0,0,0,0,0,0,0.00558284948637785,0,0.000263901680789805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017687219215395,0.00348177291877024,0.000249105710499308,0,0,0,0,0,0,0,0,0,0,0.00419768287905076,0,0,0,0,0,0,0,0,0,0,0,0,0.00146643692488177,0.00119525436208079,0,0,0,0,0,0,0,0,0,0,0,0,0.0197202085044135,0,0,0,0,0.00349198589237699,0,0
"Paraburkholderia_phytofirmans",0,0,0,0.000870541738123634,0,0.00289000830037268,0,0,0,0,0.00156508606016973,0,0,0.00331280398741134,0.0100457079712693,0,0.00837427422956677,0.000225980529517577,0.00329877100987256,0,0,0.00217344055640078,0,0,0.0114942528735632,0,0,0,0.054525627044711,0,0,0,0.013972903180162,0,0.000871869986747576,0.0102278247973612,0,0,0,0,0,0,0,0.00705680729875498,0,0.000349806906587564,0,0,0,0,0.00356305539125911,0,0,0,0.00377924188407805,0,0.00699692135460397,0,0,0.00262955959657775,0,0.00391722639479374,0,0,0.00668672684720829,0,0,0,0.00421727395411606,0,0,0,0.0130977504245731,0.00991178511249876,0,0.00266666666666667,0,0,0,0
"Paraburkholderia_phymatum",0,0,0,0,0,3.36047476787521e-05,0,0,0,0,0.01447704605657,0,0,0.00421629598397808,0,0,0.00279142474318892,0,0.00659754201974512,0,0,0,0.00648340248962656,0,0,0,0,0,0,0,0,0,0.00884360960769748,0,0.000249105710499308,0.00511391239868061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128269994085328,0,0,0,0.00755848376815611,0,0,0,0.00659896616196796,0.00717152617248477,0,0.00678985908430916,0,0,0.0100300902708124,0,0.00068326079381239,0,0.00562303193882141,0,0,0,0.00632812660962523,0,0,0.00266666666666667,0,0.00349198589237699,0,0
"Paraburkholderia_caribensis",0,0,0,0.00174108347624727,0,0.00097453768268381,0,0,0.0264270613107822,0,0.00195635757521217,0,0,0.00722793597253384,0,0,0,0.000225980529517577,0.00184731176552863,0,0.00297964899734811,0,0.00648340248962656,0,0,0,0,0,0.054525627044711,0,0,0,0.00495242138031059,0,0.000373658565748961,0,0,0,0,0.0142409569923099,0,0,0,0.00369642287077642,0,0,0,0,0,0,0.00142522215650364,0,0,0,0.00125974729469268,0,0.00699692135460397,0,0.000733218462440884,0.00119525436208079,0,0.00470067167375249,0,0,0,0,0,0,0.00702878992352677,0.00184508653455847,0,0,0.0044149720532269,0,0,0.00266666666666667,0,0,0,0
"Paraburkholderia_xenovorans",0,0.000827619311669018,0,0,0,0.000201628486072512,0,0,0,0,0.00156508606016973,0,0,0.00301163998855577,0,0,0,0.00135588317710546,0,0,0,0,0,0,0,0.00374630052822837,0,0,0,0,0,0,0.094626622802363,0,0,0,0,0,0,0,0,0,0,0,0,0.00104942071976269,0,0,0,0,0.00356305539125911,0,0,0,0.00629873647346342,0,0,0,0,0.00143430523449695,0,0.00104459370527833,0,0.129912309191296,0,0,0,0,0,0,0,0,0.0941860704688406,0,0,0.016,0,0,0,0
"Ralstonia_mannitolilytica",0,0.000827619311669018,0,0.00696433390498908,0,0.00110895667339882,0,0.00195947799506212,0,0,0,0,0.0894454382826476,0,0,0,0.00837427422956677,0.000451961059035154,0.000263901680789805,0.0173641257162702,0,0,0,0,0,0.00374630052822837,0.000668703984807045,0,0,0.000562834886757621,0,0,0,0,0.00298926852599169,0.00383543429901046,0,0.0121697065579506,0,0,0,0,0,0.0114253070551271,0,0.000699613813175127,0,0,0,0,0.000712611078251822,0,0,0,0,0,0,0,0,0.00908393315181404,0,0.00417837482111333,0,0,0,0,0.00068326079381239,0,0.0407669815564552,0,0.0220070422535211,0,0.000588662940430254,0.00991178511249876,0,0,0,0,0,0
"Burkholderia_oklahomensis",0,0,0,0,0,0.000336047476787521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324170124481328,0,0,0.00374630052822837,0,0,0,0,0,0,0.00831299303123563,0.00696354583754048,0.000124552855249654,0,0,0,0,0,0,0,0,0,0,0.00104942071976269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261148426319583,0,0.0974342318934719,0,0,0.00068326079381239,0,0,0,0,0,0.00824128116602355,0,0,0,0,0,0,0
"Burkholderia_thailandensis",0,0.000413809655834509,0,0,0,0.000369652224466273,0,0,0,0,0,0.00310925937441701,0,0.0013552379948501,0,0,0,0.00112990264758788,0,0,0,0,0,0.00273313654750191,0,0,0,0,0,0,0,0,0.0238777459407832,0,0.000373658565748961,0,0,0,0,0,0,0,0,0.000336038442797856,0,0.00139922762635025,0,0,0,0,0.00142522215650364,0,0,0,0,0,0,0,0,0.000239050872416159,0,0.000261148426319583,0,0,0,0,0,0,0,0,0,0,0.0236936833523177,0,0,0,0,0,0,0
"Burkholderia_latens",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226396405957055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282558211406522,0,0,0,0,0,0,0
"Burkholderia_vietnamiensis",0,0,0,0,0,0.000369652224466273,0,0,0,0,0,0,0,0,0,0,0.00279142474318892,0,0.00131950840394902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861367575789734,0,0,0,0,0,0,0,0,0,0,0.000336038442797856,0,0,0,0,0,0,0.000712611078251822,0,0,0,0,0,0,0,0.000733218462440884,0.00143430523449695,0,0.00208918741055666,0,0,0,0,0,0,0,0,0,0,0.0825599773953431,0,0,0,0,0,0,0
"Burkholderia_stagnalis",0,0,0,0,0,3.36047476787521e-05,0,0,0,0,0.000782543030084867,0,0,0.000150581999427788,0,0,0.00279142474318892,0.00067794158855273,0.00052780336157961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565991014892639,0,0,0,0,0,0,0,0,0,0,0.000336038442797856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000239050872416159,0,0.000261148426319583,0,0,0,0,0,0,0,0,0,0,0.0523910016982926,0,0,0,0,0,0,0
"Burkholderia_pseudomultivorans",0,0,0,0,0,0.000302442729108769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528847854540309,0,0,0,0,0,0,0,0,0,0,0.000336038442797856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531268303738304,0,0,0,0,0,0,0
"Burkholderia_pyrrocinia",0,0.000413809655834509,0,0,0,0.000403256972145025,0,0.00195947799506212,0,0.00616636862551643,0.0011738145451273,0,0,0.000150581999427788,0,0,0,0.000225980529517577,0.000131950840394902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734019597438891,0.00348177291877024,0.000498211420998615,0.00127847809967015,0,0,0,0,0,0,0,0,0,0.00139922762635025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261148426319583,0,0,0,0,0,0,0,0,0,0,0.0721112102027061,0,0.0102322725877417,0,0,0.010475957677131,0.0435957799285029,0
"Burkholderia_territorii",0,0,0,0.000870541738123634,0,0.000201628486072512,0,0,0,0,0,0,0,0,0.0301371239138078,0,0.00279142474318892,0.000451961059035154,0.000131950840394902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073578831936043,0,0.000498211420998615,0.00127847809967015,0,0,0,0,0,0,0,0.00134415377119142,0,0,0,0,0,0,0,0,0,0,0.0264546931885464,0,0,0,0,0.000239050872416159,0,0,0,0,0,0,0,0,0,0,0,0,0.0694622269707699,0,0,0,0,0,0,0
"Burkholderia_lata",0,0,0,0,0,0.000201628486072512,0,0,0,0,0.000391271515042433,0,0,0.00286105798912798,0,0,0,0,0.000791705042369415,0,0,0,0.0129668049792531,0,0,0,0,0,0,0,0.0983284169124877,0,0.171742898581485,0,0.000124552855249654,0,0,0,0,0,0,0,0,0,0,0,0,0.00370589979246961,0,0,0,0.134108180599017,0,0.00554078014184397,0,0,0.00349846067730199,0.0193798449612403,0.00366609231220442,0.000717152617248477,0,0.0015668905579175,0,0,0,0,0,0,0,0,0.0220070422535211,0,0.159527656856599,0,0,0,0,0,0,0
"Burkholderia_diffusa",0,0,0,0,0,6.72094953575041e-05,0,0,0,0,0.000391271515042433,0,0,0,0.00502285398563464,0,0.00279142474318892,0,0.000395852521184707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311295058190951,0,0,0,0,0,0,0,0,0,0,0.000336038442797856,0,0,0,0,0,0,0,0,0,0,0,0,0.00349846067730199,0,0,0.000478101744832318,0,0.00104459370527833,0,0,0,0,0,0,0,0,0,0,0.0354669421609228,0,0,0,0,0,0,0
"Burkholderia_mallei",0,0,0,0,0,6.72094953575041e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481092362658743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413535715652253,0,0,0,0,0,0,0
"Burkholderia_seminalis",0,0,0,0.000870541738123634,0,3.36047476787521e-05,0,0,0,0.00616636862551643,0.000782543030084867,0,0,0.0013552379948501,0.0150685619569039,0,0.00558284948637785,0,0.00290291848868785,0,0,0,0,0,0.00574712643678161,0,0,0,0,0,0,0,0.0267077010152464,0,0,0.00894934669769107,0,0.00304242663948766,0,0,0,0,0,0.0030243459851807,0,0.00279845525270051,0,0,0,0,0.00142522215650364,0,0,0,0.00503898917877074,0,0.00349846067730199,0,0.000733218462440884,0.00597627181040397,0,0.00574526537903083,0,0,0.00334336342360415,0,0,0,0,0,0,0,0.0247238434980707,0,0,0,0,0,0,0
"Burkholderia_ambifaria",0,0,0,0,0,0.000470466467502529,0,0,0,0,0,0.00621851874883403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00759827097122788,0,0,0.0433336870777176,0.0278541833501619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00458400183360073,0,0,0,0,0,0,0,0,0,0,0.000956203489664636,0.0528355054596689,0,0,0.032478077297824,0,0,0,0,0,0.00922543267279235,0.0220070422535211,0,0.0406177428896875,0,0,0,0,0.00698397178475399,0,0
"Burkholderia_cepacia",0,0,0,0.0026116252143709,0,0.00194907536536762,0,0,0,0,0.00313017212033947,0.00310925937441701,0,0.00271047598970019,0,0,0.00837427422956677,0.000451961059035154,0.00197926260592354,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180763380381336,0.00348177291877024,0,0.00127847809967015,0,0,0,0,0,0,0,0.00436849975637213,0,0,0.347826086956522,0.00370589979246961,0,0,0.00498827754776276,0,0,0,0.00125974729469268,0,0.00349846067730199,0,0.00146643692488177,0.00549817006557165,0,0.003133781115835,0,0.032478077297824,0,0,0.00068326079381239,0,0.0112460638776428,0,0,0,0.186164654911068,0,0,0,0,0.013967943569508,0,0
"Burkholderia_plantarii",0,0,0,0,0,0.000403256972145025,0,0,0,0,0,0,0,0,0,0,0,0.000451961059035154,0.00171536092513373,0,0,0,0,0,0,0,0,0.00103500382951417,0,0,0,0,0.028122678552478,0.0243724104313917,0.000124552855249654,0,0,0,0,0,0,0,0,0,0,0.00209884143952538,0,0.00370589979246961,0,0,0,0,0,0,0,0,0,0,0,0.00191240697932927,0,0,0,0.0974342318934719,0,0,0,0,0,0,0.0220070422535211,0,0.0244295120278555,0,0,0.00266666666666667,0,0.00698397178475399,0,0
"Burkholderia_gladioli",0,0.000413809655834509,0,0.0147992095481018,0,0.00137779465482883,0,0,0,0.00616636862551643,0.0160421321167398,0,0,0.0123477239530786,0.0351599778994425,0.00918864283745291,0.00837427422956677,0.00180784423614061,0.00884070630645847,0,0.0119185959893925,0,0,0,0,0,0,0,0,0,0,0,0.113198202978528,0.013927091675081,0.000498211420998615,0.0102278247973612,0,0,0.0115460108532502,0,0,0,0,0.00672076885595712,0,0.00104942071976269,0.347826086956522,0,0,0,0.0185278880345474,0,0,0.0498670212765957,0.0138572202416195,0,0.010495382031906,0,0.00513252923708619,0.0112353910035595,0,0.0148854603002162,0,0.032478077297824,0.123704446673353,0.0100553041729512,0.00204978238143717,0,0.00984030589293747,0,0.0220070422535211,0,0.10934414118492,0,0,0.00533333333333333,0,0,0.00871915598570058,0
"Burkholderia_glumae",0,0,0,0.00348216695249454,0,0.000504071215181281,0,0,0,0,0.00430398666546677,0.00310925937441701,0,0.000602327997711154,0,0,0.00558284948637785,0,0.00250706596750315,0,0,0,0,0,0.00574712643678161,0,0,0,0,0,0,0,0.0760550426261983,0.00696354583754048,0.000622764276248269,0.00127847809967015,0,0,0,0,0,0,0,0.00201623065678714,0,0.00314826215928807,0,0,0,0,0.000712611078251822,0,0,0,0,0.0623247117482082,0,0.00645994832041344,0.00146643692488177,0.00262955959657775,0,0.003133781115835,0,0,0.00668672684720829,0,0,0,0.00843454790823212,0,0,0,0.0810883200442674,0,0,0.00533333333333333,0,0,0,0.00433331888893704
"Burkholderia_stabilis",0,0,0,0.000870541738123634,0,0.00104174717804131,0,0,0,0,0.00391271515042433,0.00310925937441701,0,0.000150581999427788,0.0100457079712693,0,0.00279142474318892,0.00112990264758788,0.00171536092513373,0,0,0,0,0,0,0,0,0,0,0.00028141744337881,0,0,0.0893204570377445,0.00696354583754048,0.000498211420998615,0.00127847809967015,0,0,0,0.00712047849615494,0,0,0,0.00100811532839357,0,0.000349806906587564,0,0,0,0,0.00213783323475547,0,0,0,0.00377924188407805,0,0,0,0.00219965538732265,0.00239050872416159,0,0.0015668905579175,0,0,0,0,0.00409956476287434,0.00390884571785952,0.00281151596941071,0,0,0,0.0930087445879801,0,0,0.00266666666666667,0,0.00349198589237699,0,0
"Burkholderia_contaminans",0,0,0,0.00174108347624727,0,0.000134418990715008,0,0,0,0.00308318431275822,0.00743415878580623,0,0,0.00180698399313346,0.0100457079712693,0,0.00558284948637785,0.00067794158855273,0.00303486932908276,0,0,0,0.0324170124481328,0,0.00574712643678161,0,0,0,0,0,0.0983284169124877,0,0.101170893912059,0,0.000249105710499308,0,0,0,0,0,0,0,0,0.0030243459851807,0,0,0,0,0,0.185185185185185,0.00356305539125911,0,0,0,0.00629873647346342,0,0.0209907640638119,0,0.00366609231220442,0.00310766134141007,0,0.00287263268951541,0,0,0.0133734536944166,0,0,0,0.00421727395411606,0,0.0220070422535211,0,0.106695157952983,0,0,0.00533333333333333,0,0.00349198589237699,0,0
"Burkholderia_multivorans",0,0,0,0.00870541738123634,0.00596338481722226,0.00336047476787521,0,0,0,0,0.00626034424067893,0,0,0.00105407399599452,0,0,0.00837427422956677,0.00135588317710546,0.0138548382414648,0,0,0,0.0129668049792531,0,0.00574712643678161,0.00749260105645675,0.00200611195442114,0.00103500382951417,0,0,0,0,95.3592274222647,0.0104453187563107,0,0.00639239049835076,0,0,0,0,0,0,0,0.00403246131357427,0,0.00314826215928807,0.173913043478261,0,0,0,0.0064134997042664,0,0,0,0.00125974729469268,0,0.0349846067730199,0,0.0131979323239359,0.0052591191931555,0,0.0107070854791029,0,0,0.0133734536944166,0,0.00136652158762478,0,0.0112460638776428,0,0,0.0152648450618226,96.7145249637236,0,0,0.00533333333333333,0,0,0,0
"Burkholderia_metallica",0,0,0,0,0,0.00164663263625885,0,0,0,0,0.00508652969555163,0.00310925937441701,0,0.00090349199656673,0,0,0.00279142474318892,0.00067794158855273,0.00409047605224198,0,0,0,0.00648340248962656,0,0,0,0.000668703984807045,0,0,0,0,0,0.0254695956701687,0.0104453187563107,0.000124552855249654,0,0,0,0,0,0,0,0,0.00134415377119142,0,0,0,0,0,0,0.00570088862601458,0,0,0,0,0,0.00349846067730199,0,0.00366609231220442,0.0093229840242302,0,0.00339492954215458,0,0.032478077297824,0,0,0,0,0,0,0.0440140845070423,0,0.0285501526108673,0,0,0.008,0,0.00698397178475399,0,0
"Burkholderia_dolosa",0,0,0,0.0026116252143709,0,0.000369652224466273,0,0,0,0.00616636862551643,0.000782543030084867,0,0,0.00240931199084461,0,0,0.00279142474318892,0,0.00224316428671334,0,0,0,0,0,0,0.00749260105645675,0,0,0,0,0,0,0.106653931868832,0,0,0,0,0,0,0,0,0,0,0.000672076885595712,0,0,0,0,0,0,0.00356305539125911,0,0,0.00554078014184397,0.00125974729469268,0,0,0,0.00366609231220442,0.00693247530006861,0,0.00261148426319583,0,0,0,0,0,0,0.00421727395411606,0,0,0,0.123177720285031,0,0,0.008,0,0,0,0
"Burkholderia_ubonensis",0,0.000413809655834509,0,0.00783487564311271,0,0.000100814243036256,0,0,0,0,0.0046952581805092,0,0,0.00602327997711154,0.00502285398563464,0,0.0139571237159446,0.000225980529517577,0.00277096764829295,0,0,0,0.0129668049792531,0,0.0114942528735632,0,0,0,0,0,0,0,0.123810534507765,0.0104453187563107,0.000373658565748961,0.00255695619934031,0,0,0,0,0,0,0,0.00369642287077642,0,0.00279845525270051,0,0,0,0,0.00356305539125911,0,0,0,0.00251949458938537,0,0,0,0.000733218462440884,0.00502006832073934,0,0.00522296852639166,0,0,0.00334336342360415,0,0.00068326079381239,0,0,0,0,0,0.115819433529652,0,0,0.008,0,0,0,0
"Burkholderia_pseudomallei",0.0154774802662127,0.000413809655834509,0,0.000870541738123634,0,0.00450303618895278,0,0,0,0.00308318431275822,0,0.00310925937441701,0.0178890876565295,0.000301163998855577,0,0,0,0.000451961059035154,0.000791705042369415,0,0.00297964899734811,0.00434688111280157,0.00648340248962656,0.00273313654750191,0.0229885057471264,0,0.00668703984807045,0.00103500382951417,0.109051254089422,0.00028141744337881,0,0,0.0958647281474407,0,0.000124552855249654,0.00127847809967015,0.0231240605850387,0.00456363995923148,0,0,0,0.0193798449612403,0.00198904038746507,0.00201623065678714,0.0365764447695684,0.00104942071976269,0.173913043478261,0.00370589979246961,0.00458400183360073,0,0.000712611078251822,0,0,0,0.00251949458938537,0,0.00349846067730199,0.00645994832041344,0.000733218462440884,0.00478101744832318,0,0.000783445278958749,0.0187441424554827,0.0649561545956479,0.0100300902708124,0.0201106083459025,0.00204978238143717,0,0.00843454790823212,0,0.0220070422535211,0,0.0875636123890002,0,0,0.008,0,0.00349198589237699,0.00871915598570058,0.00433331888893704
"Burkholderia_cenocepacia",0,0.000413809655834509,0,0.00609379216686544,0,0.108711358740763,0,0.00391895599012423,0,0.0215822901893075,0.0113468739362306,0,0.035778175313059,0.0117453959553675,0,0,0.0279142474318892,0.00158186370662304,0.00659754201974512,0,0.0148982449867406,0,0,0,0.0344827586206897,0.00749260105645675,0.00401222390884227,0,0,0,0,0,1.17301637836499,0.0104453187563107,0.000124552855249654,0.0127847809967015,0,0.00152121331974383,0,0,0,0,0,0.0100811532839357,0,0.00244864834611295,0,0,0,0,0.00997655509552551,0,0,0.00554078014184397,0.00629873647346342,0,0.00699692135460397,0.00645994832041344,0.00586574769952707,0.015060204962218,0,0.0141020150212575,0,0.032478077297824,0.0200601805416249,0,0.00273304317524956,0,0.0295209176788124,0,0,0.0152648450618226,1.08152098730548,0,0,0.008,0,0.024443901246639,0.00871915598570058,0
"Cupriavidus_metallidurans",0,0,0,0.0200224599768436,0,0.000268837981430016,0,0,0,0.00616636862551643,0.0082167018158911,0,0,0.00225872999141683,0.00502285398563464,0,0,0,0.00501413193500629,0,0,0,0.00648340248962656,0,0.0172413793103448,0,0.00401222390884227,0,0,0,0,0,0.0152110085252397,0,0.000498211420998615,0.0115063028970314,0,0.00760606659871914,0,0,0,0,0,0.0134415377119142,0,0.000349806906587564,0,0,0,0,0.0064134997042664,0,0,0,0.00125974729469268,0,0.00349846067730199,0,0.00366609231220442,0.0207974259002058,0,0.00470067167375249,0,0,0.00668672684720829,0,0.00546608635049912,0,0.00843454790823212,0,0,0,0.0139807448352185,0,0,0.00533333333333333,0,0.010475957677131,0,0
"Castellaniella_defragrans",0,0.000413809655834509,0,0.00435270869061817,0,0.000470466467502529,0,0.00587843398518635,0.0396405919661734,0,0.00626034424067893,0.00932777812325104,0,0.00752909997138942,0.0200914159425385,0,0.00279142474318892,0,0.00369462353105727,0,0,0,0,0,0,0,0.0173863036049832,0,0,0,0,0,0,0,0.000124552855249654,0.0102278247973612,0,0.00304242663948766,0,0,0,0,0,0.00470453819916998,0,0,0,0,0,0,0.00498827754776276,0,0,0.00554078014184397,0.00629873647346342,0,0,0,0.00586574769952707,0.00717152617248477,0.017611835153223,0.00365607796847416,0,0.0649561545956479,0.0200601805416249,0,0.0068326079381239,0,0.0140575798470535,0,0,0,0.000147165735107563,0,0,0.00266666666666667,0,0,0,0
"Bordetella_genomosp._13",0,0.00124142896750353,0,0,0,0.00016802373839376,0,0,0,0.0154159215637911,0.00978178787606084,0.00932777812325104,0.107334525939177,0.00376454998569471,0.00502285398563464,0,0.0167485484591335,0,0.00395852521184707,0,0,0,0,0,0.00574712643678161,0.00374630052822837,0,0,0,0,0,0,0.000884360960769748,0,0.000373658565748961,0.00383543429901046,0,0,0,0,0,0,0,0.00336038442797856,0,0,0,0,0.00458400183360073,0,0.00926394401727369,0,0,0.00554078014184397,0.0100779783575415,0,0.010495382031906,0,0.00219965538732265,0.0136258997277211,0.017611835153223,0.00600641380535041,0,0,0.00668672684720829,0,0,0,0.0168690958164642,0,0,0.0152648450618226,0.00132449161596807,0,0,0.008,0,0,0,0
"Achromobacter_spanius",0.0154774802662127,0.000413809655834509,0,0.00174108347624727,0,0.00171384213161635,0,0,0,0,0.0093905163610184,0.00621851874883403,0,0.00105407399599452,0,0,0,0.00225980529517577,0.00184731176552863,0.0173641257162702,0,0,0,0.00273313654750191,0.0114942528735632,0.00374630052822837,0,0,0,0,0,0,0.000353744384307899,0.0104453187563107,0.000249105710499308,0,0,0,0,0,0,0,0,0.00436849975637213,0,0.000349806906587564,0.173913043478261,0.00370589979246961,0,0,0.0064134997042664,0,0,0,0.00503898917877074,0,0.010495382031906,0,0.000733218462440884,0.0100401366414787,0.017611835153223,0.00522296852639166,0,0.0974342318934719,0.0133734536944166,0,0,0.00390884571785952,0.00281151596941071,0,0.0440140845070423,0,0,0,0,0.00533333333333333,0,0,0,0.00433331888893704
"Achromobacter_denitrificans",0,0.000827619311669018,0,0.0026116252143709,0,0.00097453768268381,0,0,0,0,0.0129119599964003,0.00310925937441701,0.035778175313059,0.00421629598397808,0.00502285398563464,0,0.00837427422956677,0.00067794158855273,0.00659754201974512,0,0,0,0.0129668049792531,0,0.0344827586206897,0,0.014711487665755,0,0,0,0,0,0,0.00348177291877024,0.000249105710499308,0,0,0,0,0,0,0,0,0.00504057664196784,0,0.00279845525270051,0,0,0,0.185185185185185,0.0185278880345474,0,0,0.0166223404255319,0.00377924188407805,0,0,0,0.00659896616196796,0.0184069171760442,0,0.0148854603002162,0,0.0649561545956479,0.0133734536944166,0,0.00888239031956107,0,0.0112460638776428,0,0,0,0.000147165735107563,0,0,0.016,0,0.017459929461885,0,0
"Phytobacter_ursingii",0,0,0,0.000870541738123634,0,0.000571280710538785,0,0,0,0,0.0011738145451273,0,0,0.000451745998283365,0,0,0.00279142474318892,0.000451961059035154,0.00052780336157961,0,0,0,0,0,0,0,0,0,0,0.00337700932054572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000672076885595712,0,0,0,0,0,0,0.000712611078251822,0,0,0,0,0,0,0,0,0.00119525436208079,0,0.000261148426319583,0,0,0,0,0.00068326079381239,0,0,0,0,0,0,0,0,0,0,0,0,0
